Title,Year,Citations,Category,Type,Domain,Tradeoff,Cost,Reasoning,Abstract
AUGUSTUS: An LLM-Driven Multimodal Agent System with Contextualized User Memory,2025,0,Other,Black-box,General,Unknown,Low,论文未直接涉及CoT忠实度，聚焦多模态记忆系统。,"Riding on the success of LLMs with retrieval-augmented generation (RAG), there has been a growing interest in augmenting agent systems with external memory databases. However, the existing systems focus on storing text information in their memory, ignoring the importance of multimodal signals. Motivated by the multimodal nature of human memory, we present AUGUSTUS, a multimodal agent system aligned with the ideas of human memory in cognitive science. Technically, our system consists of 4 stages connected in a loop: (i) encode: understanding the inputs; (ii) store in memory: saving important information; (iii) retrieve: searching for relevant context from memory; and (iv) act: perform the task. Unlike existing systems that use vector databases, we propose conceptualizing information into semantic tags and associating the tags with their context to store them in a graph-structured multimodal contextual memory for efficient concept-driven retrieval. Our system outperforms the traditional multimodal RAG approach while being 3.5 times faster for ImageNet classification and outperforming MemGPT on the MSC benchmark."
The double-edged sword: artificial intelligence's promise and perils in anesthesia patient safety.,2025,0,Other,Black-box,Medical,Unknown,High,论文未直接涉及思维链忠实度问题。,"PURPOSE OF REVIEW
The rapid growth and integration of artificial intelligence in healthcare has the potential to revolutionize all fields of medicine, including anesthesiology. This review summarizes the role of artificial intelligence in anesthesiology, highlighting how it can enhance patient safety, workflow efficiency, and research capabilities, while also examining the potential risks and ethical issues of introducing this new technology.


RECENT FINDINGS
Evolving applications in anesthesiology include closed-loop anesthetic delivery, risk stratification, intraoperative monitoring, natural language processing for literature synthesis, and predictive modeling for adverse events. While these tools offer significant promise for improving efficiency and safety, emerging risks, such as algorithmic bias, lack of transparency, hallucinations, and automation complacency - must be carefully addressed. Regulatory frameworks, clinician education, and transparent model development are necessary to ensure responsible integration.


SUMMARY
Artificial intelligence is poised to transform anesthetic care, but it must be developed and deployed with caution. Clinician oversight, robust validation, and ethical safeguards are essential to ensure artificial intelligence enhances, rather than replaces, clinical judgment. Strategic adoption can improve patient outcomes, reduce preventable harm, and streamline perioperative workflows."
Towards Explainability in Retrieval-Augmented LLMs,2024,0,Other,White-box,General,Unknown,High,论文聚焦于增强LLM解释性工具RAGE的开发。,"In an era where artificial intelligence (AI) is re-shaping countless aspects of society, we present a forward-looking perspective for enhancing the explainability of large language models (LLMs), with a particular focus on the retrieval-augmented generation (RAG) prompting technique. We motivate the urgency for developing techniques to explain LLM decision-making behaviour, especially as these models are deployed in critical sectors. Central to this effort is RAGE, our novel explain-ability tool that can trace the provenance of an LLM's answer back to external knowledge sources provided via RAG. RAGE builds upon established explainability techniques to recover citations for LLM answers, identify context biases, and mine answer rules. Through our novel explainability formulations and practical use cases, we chart a course toward more transparent and trustworthy AI technologies."
Digital intelligent beings,2025,0,Other,Black-box,General,Unknown,High,论文未直接讨论CoT忠实度，聚焦AGI宏观发展。,"The notion of intelligence is a complex theoretical construct. Artificial General Intelligence (AGI) is confronted with different aspects of intelligence. What kind of intelligence does AI represent? Artificial neural networks may internalize much more information than humans. In what way do functional processes in the brain resemble those in AI algorithms? Internal models of the world are already emerging in large AI systems. Progress in hardware and software inevitably leads to the development of autonomous AI systems capable of setting their own goals, self-reflection, self-improvement, and even survival instinct. They will deserve the status of Digital Intelligent Beings (DIBs). How will it influence our society? 1"
SHREC: A Framework for Advancing Next-Generation Computational Phenotyping with Large Language Models,2025,0,Other,Black-box,General,Unknown,Low,论文未直接涉及CoT忠实度，主要讨论LLM在表型分析中的应用。,"Computational phenotyping is a central informatics activity with resulting cohorts supporting a wide variety of applications. However, it is time-intensive because of manual data review and limited automation. Since LLMs have demonstrated promising capabilities for text classification, comprehension, and generation, we posit they will perform well at repetitive manual review tasks traditionally performed by human experts. To support next-generation computational phenotyping, we developed SHREC, a framework for integrating LLMs into end-to-end phenotyping pipelines. We applied and tested three lightweight LLMs (Gemma2 27 billion, Mistral Small 24 billion, and Phi-4 14 billion) to classify concepts and phenotype patients using phenotypes for ARF respiratory support therapies. All models performed well on concept classification, with the best (Mistral) achieving an AUROC of 0.896. For phenotyping, models demonstrated near-perfect specificity for all phenotypes with the top-performing model (Mistral) achieving an average AUROC of 0.853 for single-therapy phenotypes. In conclusion, lightweight LLMs can assist researchers with resource-intensive phenotyping tasks. Several advantages of LLMs included their ability to adapt to new tasks with prompt engineering alone and their ability to incorporate raw EHR data. Future steps include determining optimal strategies for integrating biomedical data and understanding reasoning errors."
Black Box Deployed - Functional Criteria for Artificial Moral Agents in the LLM Era,2025,0,Other,Black-box,General,Unknown,High,论文聚焦道德代理评估标准，未直接涉及CoT忠实度。,"The advancement of powerful yet opaque large language models (LLMs) necessitates a fundamental revision of the philosophical criteria used to evaluate artificial moral agents (AMAs). Pre-LLM frameworks often relied on the assumption of transparent architectures, which LLMs defy due to their stochastic outputs and opaque internal states. This paper argues that traditional ethical criteria are pragmatically obsolete for LLMs due to this mismatch. Engaging with core themes in the philosophy of technology, this paper proffers a revised set of ten functional criteria to evaluate LLM-based artificial moral agents: moral concordance, context sensitivity, normative integrity, metaethical awareness, system resilience, trustworthiness, corrigibility, partial transparency, functional autonomy, and moral imagination. These guideposts, applied to what we term""SMA-LLS""(Simulating Moral Agency through Large Language Systems), aim to steer AMAs toward greater alignment and beneficial societal integration in the coming years. We illustrate these criteria using hypothetical scenarios involving an autonomous public bus (APB) to demonstrate their practical applicability in morally salient contexts."
Leveraging Imperfection with MEDLEY A Multi-Model Approach Harnessing Bias in Medical AI,2025,0,Other,Black-box,Medical,Unknown,High,论文提出多模型框架，保留多样性输出，未直接涉及CoT忠实度。,"Bias in medical artificial intelligence is conventionally viewed as a defect requiring elimination. However, human reasoning inherently incorporates biases shaped by education, culture, and experience, suggesting their presence may be inevitable and potentially valuable. We propose MEDLEY (Medical Ensemble Diagnostic system with Leveraged diversitY), a conceptual framework that orchestrates multiple AI models while preserving their diverse outputs rather than collapsing them into a consensus. Unlike traditional approaches that suppress disagreement, MEDLEY documents model-specific biases as potential strengths and treats hallucinations as provisional hypotheses for clinician verification. A proof-of-concept demonstrator was developed using over 30 large language models, creating a minimum viable product that preserved both consensus and minority views in synthetic cases, making diagnostic uncertainty and latent biases transparent for clinical oversight. While not yet a validated clinical tool, the demonstration illustrates how structured diversity can enhance medical reasoning under clinician supervision. By reframing AI imperfection as a resource, MEDLEY offers a paradigm shift that opens new regulatory, ethical, and innovation pathways for developing trustworthy medical AI systems."
SWIRL: A Staged Workflow for Interleaved Reinforcement Learning in Mobile GUI Control,2025,0,Other,Black-box,General,Unknown,High,论文主要关注多智能体系统优化，未直接涉及CoT忠实度。,"The rapid advancement of large vision language models (LVLMs) and agent systems has heightened interest in mobile GUI agents that can reliably translate natural language into interface operations. Existing single-agent approaches, however, remain limited by structural constraints. Although multi-agent systems naturally decouple different competencies, recent progress in multi-agent reinforcement learning (MARL) has often been hindered by inefficiency and remains incompatible with current LVLM architectures. To address these challenges, we introduce SWIRL, a staged workflow for interleaved reinforcement learning designed for multi-agent systems. SWIRL reformulates MARL into a sequence of single-agent reinforcement learning tasks, updating one agent at a time while keeping the others fixed. This formulation enables stable training and promotes efficient coordination across agents. Theoretically, we provide a stepwise safety bound, a cross-round monotonic improvement theorem, and convergence guarantees on return, ensuring robust and principled optimization. In application to mobile GUI control, SWIRL instantiates a Navigator that converts language and screen context into structured plans, and an Interactor that grounds these plans into executable atomic actions. Extensive experiments demonstrate superior performance on both high-level and low-level GUI benchmarks. Beyond GUI tasks, SWIRL also demonstrates strong capability in multi-agent mathematical reasoning, underscoring its potential as a general framework for developing efficient and robust multi-agent systems."
Explaining Hitori Puzzles: Neurosymbolic Proof Staging for Sequential Decisions,2025,0,Other,Black-box,Logic,Unknown,High,论文结合神经符号方法解释决策序列，未直接涉及CoT忠实度。,"We propose a neurosymbolic approach to the explanation of complex sequences of decisions that combines the strengths of decision procedures and Large Language Models (LLMs). We demonstrate this approach by producing explanations for the solutions of Hitori puzzles. The rules of Hitori include local constraints that are effectively explained by short resolution proofs. However, they also include a connectivity constraint that is more suitable for visual explanations. Hence, Hitori provides an excellent testing ground for a flexible combination of SAT solvers and LLMs. We have implemented a tool that assists humans in solving Hitori puzzles, and we present experimental evidence of its effectiveness."
Evaluating Uncertainty Quantification Methods in Argumentative Large Language Models,2025,0,Other,Black-box,General,Unknown,Low,论文主要研究不确定性量化方法，未直接涉及思维链忠实度。,"Research in uncertainty quantification (UQ) for large language models (LLMs) is increasingly important towards guaranteeing the reliability of this groundbreaking technology. We explore the integration of LLM UQ methods in argumentative LLMs (ArgLLMs), an explainable LLM framework for decision-making based on computational argumentation in which UQ plays a critical role. We conduct experiments to evaluate ArgLLMs'performance on claim verification tasks when using different LLM UQ methods, inherently performing an assessment of the UQ methods'effectiveness. Moreover, the experimental procedure itself is a novel way of evaluating the effectiveness of UQ methods, especially when intricate and potentially contentious statements are present. Our results demonstrate that, despite its simplicity, direct prompting is an effective UQ strategy in ArgLLMs, outperforming considerably more complex approaches."
Explaining Fine Tuned LLMs via Counterfactuals A Knowledge Graph Driven Framework,2025,0,Other,White-box,General,Unknown,High,基于知识图谱的反事实分析方法,"The widespread adoption of Low-Rank Adaptation (LoRA) has enabled large language models (LLMs) to acquire domain-specific knowledge with remarkable efficiency. However, understanding how such a fine-tuning mechanism alters a model's structural reasoning and semantic behavior remains an open challenge. This work introduces a novel framework that explains fine-tuned LLMs via counterfactuals grounded in knowledge graphs. Specifically, we construct BioToolKG, a domain-specific heterogeneous knowledge graph in bioinformatics tools and design a counterfactual-based fine-tuned LLMs explainer (CFFTLLMExplainer) that learns soft masks over graph nodes and edges to generate minimal structural perturbations that induce maximum semantic divergence. Our method jointly optimizes structural sparsity and semantic divergence while enforcing interpretability preserving constraints such as entropy regularization and edge smoothness. We apply this framework to a fine-tuned LLaMA-based LLM and reveal that counterfactual masking exposes the model's structural dependencies and aligns with LoRA-induced parameter shifts. This work provides new insights into the internal mechanisms of fine-tuned LLMs and highlights counterfactual graphs as a potential tool for interpretable AI."
Agentic AI in Education: State of the Art and Future Directions,2025,0,Other,Black-box,General,Unknown,Unknown,论文主要探讨教育领域AI的应用潜力，未直接涉及CoT忠实度分析。,"Agentic AI systems are self-contained, goal-based entities designed to operate autonomously with little human intervention and dynamically respond to shifting contexts. This survey considers their transformative potential in education, ranging from intelligent tutoring systems and adaptive test-taking platforms to autonomous learning companions that can provide customized guidance and assistance. We provide an organized overview of the state of the field, classify existing and developing uses and assess their pedagogical worth, benefits and trade-offs. In the process, we also refer to such areas as learner motivation, equity, transparency and ethical concerns. This paper is a narrative synthesis of studies published between 2015 and 2025. Finally, we chart directions for future research and ethical implementation, highlighting how autonomous AI can reshape teaching, learning and educational spaces within the next several years."
Unsupervised Automatic Short Answer Grading and Essay Scoring: A Weakly Supervised Explainable Approach,2025,0,Other,Unknown,General,Unknown,Unknown,摘要内容未提及思维链相关研究。,","
Investigating Motivated Inference in Large Language Models,2025,0,Other,Unknown,General,Unknown,Unknown,摘要内容为空，无法判断具体内容。,","
